DateTime,ElapsedSeconds,ESP32_UID,MouseID,Sex,Strain,LibraryVer,Program,FR,Event,PelletCount,LeftCount,RightCount,CenterCount,BlockPelletCount,BlockPokeCount,RetrievalTime,PokeDuration,DispenseError,MotorTurns,Motion,Temperature,Humidity,Pressure,GasResistance,Lux,White,FreeHeap,HeapSize,MinFreeHeap,WakeCount,BatteryVoltage,BatteryPercent
2026-06-30 09:07:17,76618.296875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,85,0,0,2,0,0,,,,,Disabled,25.8,39.3,995.9,15.1,0.065,46.000,253872,344900,250888,3142,3.99,75.86
2026-06-30 09:17:29,77231.078125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,85,0,0,2,0,0,,,,,Disabled,25.8,39.3,996.0,15.0,0.198,105.000,253872,344900,250888,3167,3.99,75.69
2026-06-30 09:27:42,77843.882812,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,85,0,0,2,0,0,,,,,Disabled,25.8,39.2,995.9,15.0,0.180,100.000,253872,344900,250888,3192,3.99,75.53
2026-06-30 09:37:54,78456.687500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,85,0,0,2,0,0,,,,,Disabled,25.8,39.2,995.9,15.1,0.180,96.000,253872,344900,250888,3217,3.99,75.37
2026-06-30 09:48:07,79069.468750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,85,0,0,2,0,0,,,,,Disabled,25.7,39.2,995.8,15.1,0.176,94.000,253872,344900,250888,3242,3.98,75.20
2026-06-30 09:56:55,79597.554688,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,86,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 09:57:15,79618.101562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,86,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 09:57:32,79634.250000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,87,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 09:57:49,79651.187500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,87,0,0,2,0,0,16.361,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 09:57:56,79658.367188,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,88,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 09:58:16,79678.921875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,88,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 09:58:24,79686.617188,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,88,0,0,2,0,0,,,,,Disabled,25.7,39.3,995.8,15.0,0.000,4.000,253872,344900,250888,3268,3.98,74.88
2026-06-30 09:58:27,79689.453125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,89,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 09:58:44,79706.273438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,89,0,0,2,0,0,16.262,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 09:58:51,79713.453125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,90,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 09:59:11,79734.023438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,90,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 09:59:18,79741.203125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,91,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 09:59:39,79761.757812,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,91,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 10:08:43,80305.773438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,91,0,0,2,0,0,,,,,Disabled,25.7,39.5,995.7,15.0,0.086,48.000,253872,344900,250888,3293,3.98,74.71
2026-06-30 10:18:55,80918.570312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,91,0,0,2,0,0,,,,,Disabled,25.7,39.4,995.6,15.0,0.076,50.000,253872,344900,250888,3318,3.98,74.55
2026-06-30 10:29:08,81531.351562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,91,0,0,2,0,0,,,,,Disabled,25.7,39.4,995.6,15.0,0.130,80.000,253872,344900,250888,3343,3.98,74.38
2026-06-30 10:39:21,82144.140625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,91,0,0,2,0,0,,,,,Disabled,25.7,39.4,995.5,15.0,0.122,76.000,253872,344900,250888,3368,3.98,74.22
2026-06-30 10:49:33,82756.937500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,91,0,0,2,0,0,,,,,Disabled,25.7,39.5,995.4,15.0,0.115,73.000,253872,344900,250888,3393,3.98,74.05
2026-06-30 10:59:46,83369.742188,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,91,0,0,2,0,0,,,,,Disabled,25.6,39.5,995.4,15.1,0.115,74.000,253872,344900,250888,3418,3.99,73.73
2026-06-30 11:01:06,83450.187500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,92,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 11:01:25,83469.375000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,92,0,0,2,0,0,18.628,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 11:01:32,83476.562500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,93,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 11:01:51,83495.234375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,93,0,0,2,0,0,18.122,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 11:01:58,83502.437500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,94,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 11:02:11,83515.164062,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,94,0,0,2,0,0,12.171,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 11:02:18,83522.351562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,95,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 11:02:33,83536.828125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,95,0,0,2,0,0,13.920,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 11:02:40,83544.023438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,96,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 11:02:55,83558.945312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,96,0,0,2,0,0,14.360,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 11:03:02,83566.078125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,97,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 11:03:23,83586.640625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,97,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 11:10:00,83984.406250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,97,0,0,2,0,0,,,,,Disabled,25.6,39.4,995.3,15.1,0.115,72.000,253872,344900,250888,3444,3.97,73.56
2026-06-30 11:20:13,84597.187500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,97,0,0,2,0,0,,,,,Disabled,25.6,39.4,995.3,15.1,0.122,74.000,253872,344900,250888,3469,3.98,73.40
2026-06-30 11:30:25,85209.976562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,97,0,0,2,0,0,,,,,Disabled,25.6,39.4,995.2,15.3,0.130,78.000,253872,344900,250888,3494,3.97,73.07
2026-06-30 11:40:38,85822.773438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,97,0,0,2,0,0,,,,,Disabled,25.6,39.4,995.2,15.3,0.126,78.000,253872,344900,250888,3519,3.97,72.91
2026-06-30 11:47:07,86212.320312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,98,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 11:47:28,86232.867188,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,98,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 11:47:43,86248.484375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,99,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 11:48:04,86269.031250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,99,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 11:50:38,86423.000000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,99,0,0,2,0,0,,,,,Disabled,25.5,39.4,995.2,15.3,0.133,78.000,253872,344900,250888,3545,3.96,72.74
2026-06-30 12:00:50,87035.796875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,99,0,0,2,0,0,,,,,Disabled,25.5,39.4,995.1,15.3,0.126,74.000,253872,344900,250888,3570,3.96,72.58
2026-06-30 12:11:03,87648.578125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,99,0,0,2,0,0,,,,,Disabled,25.5,39.4,995.1,15.3,0.126,74.000,253872,344900,250888,3595,3.96,72.09
2026-06-30 12:21:16,88261.398438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,99,0,0,2,0,0,,,,,Disabled,25.5,39.3,995.1,15.3,0.115,72.000,253872,344900,250888,3620,3.96,71.92
2026-06-30 12:31:28,88874.195312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,99,0,0,2,0,0,,,,,Disabled,25.5,39.3,995.1,15.3,0.122,74.000,253872,344900,250888,3645,3.97,71.92
2026-06-30 12:41:41,89486.976562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,99,0,0,2,0,0,,,,,Disabled,25.6,39.3,995.1,15.3,0.101,66.000,253872,344900,250888,3670,3.96,71.59
2026-06-30 12:42:03,89509.062500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,100,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 12:42:23,89529.625000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,100,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 12:42:31,89536.812500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,101,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 12:42:49,89554.929688,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,101,0,0,2,0,0,17.561,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 12:42:56,89562.062500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,102,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 12:43:13,89579.328125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,102,0,0,2,0,0,16.692,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 12:43:20,89586.515625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,103,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 12:43:35,89600.781250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,103,0,0,2,0,0,13.711,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 12:43:42,89607.968750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,104,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 12:44:02,89628.531250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,104,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 12:51:53,90099.414062,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,104,0,0,2,0,0,,,,,Disabled,25.6,39.4,995.1,15.3,0.108,71.000,253872,344900,250888,3695,3.95,71.43
2026-06-30 13:02:06,90712.195312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,104,0,0,2,0,0,,,,,Disabled,25.6,39.3,995.1,15.3,0.079,48.000,253872,344900,250888,3720,3.96,71.27
2026-06-30 13:12:18,91325.000000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,104,0,0,2,0,0,,,,,Disabled,25.6,39.2,995.1,15.3,0.108,71.000,253872,344900,250888,3745,3.95,71.10
2026-06-30 13:22:31,91937.781250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,104,0,0,2,0,0,,,,,Disabled,25.6,39.3,995.1,15.4,0.101,68.000,253872,344900,250888,3770,3.95,70.77
2026-06-30 13:32:43,92550.562500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,104,0,0,2,0,0,,,,,Disabled,25.6,39.3,995.0,15.4,0.101,69.000,253872,344900,250888,3795,3.95,70.61
2026-06-30 13:42:56,93163.382812,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,104,0,0,2,0,0,,,,,Disabled,25.6,39.2,995.0,15.4,0.108,68.000,253872,344900,250888,3820,3.95,70.45
2026-06-30 13:44:02,93229.476562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,105,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 13:44:23,93250.023438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,105,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 13:52:58,93766.070312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,105,0,0,2,0,0,,,,,Disabled,25.6,39.3,995.0,15.4,0.144,86.000,253872,344900,250888,3845,3.95,70.12
2026-06-30 14:00:39,94226.523438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,106,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 14:00:59,94247.070312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,106,0,0,2,0,0,TimedOut,542.000,0,0,,,,,,,,,,,,,,,,
2026-06-30 14:03:09,94376.679688,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,106,0,0,2,0,0,,,,,Disabled,25.5,39.3,994.9,15.4,0.122,76.000,253872,344900,250888,3870,3.94,69.95
2026-06-30 14:13:21,94989.460938,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,106,0,0,2,0,0,,,,,Disabled,25.5,39.4,994.9,15.4,0.115,72.000,253872,344900,250888,3895,3.94,69.79
2026-06-30 14:23:34,95602.242188,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,106,0,0,2,0,0,,,,,Disabled,25.5,39.3,994.8,15.4,0.115,72.000,253872,344900,250888,3920,3.94,69.46
2026-06-30 14:33:47,96215.046875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,106,0,0,2,0,0,,,,,Disabled,25.5,39.3,994.8,15.4,0.115,72.000,253872,344900,250888,3945,3.95,69.30
2026-06-30 14:36:05,96353.937500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,107,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 14:36:26,96374.484375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,107,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 14:36:54,96403.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,108,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 14:37:15,96423.656250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,108,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 14:37:37,96445.945312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,109,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 14:37:55,96463.609375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,109,0,0,2,0,0,17.110,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 14:38:02,96470.820312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,110,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 14:38:23,96491.367188,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,110,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 14:43:47,96815.984375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,110,0,0,2,0,0,,,,,Disabled,25.5,39.3,994.8,15.4,0.079,49.000,253872,344900,250888,3970,3.95,69.13
2026-06-30 14:54:00,97428.781250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,110,0,0,2,0,0,,,,,Disabled,25.5,39.4,994.8,15.3,0.115,64.000,253872,344900,250888,3995,3.94,68.80
2026-06-30 15:04:12,98041.585938,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,110,0,0,2,0,0,,,,,Disabled,25.5,39.5,994.8,15.3,0.223,116.000,253872,344900,250888,4020,3.93,68.64
2026-06-30 15:14:25,98654.375000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,110,0,0,2,0,0,,,,,Disabled,25.5,39.8,994.7,15.3,0.223,118.000,253872,344900,250888,4045,3.93,68.48
2026-06-30 15:22:45,99154.812500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,111,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 15:23:01,99170.125000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,111,0,0,2,0,0,14.755,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 15:23:08,99177.304688,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,112,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 15:23:16,99185.593750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,112,0,0,2,0,0,7.727,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 15:23:23,99192.789062,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,113,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 15:23:36,99205.585938,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,113,0,0,2,0,0,12.237,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 15:23:43,99212.773438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,114,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 15:24:04,99233.320312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,114,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 15:24:36,99265.406250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.4,40.2,994.7,15.2,0.122,76.000,253872,344900,250888,4071,3.93,68.31
2026-06-30 15:34:48,99878.195312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.4,40.2,994.7,15.2,0.061,46.000,253872,344900,250888,4096,3.93,68.02
2026-06-30 15:45:01,100490.976562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.5,39.8,994.6,15.1,0.137,78.000,253872,344900,250888,4121,3.93,67.88
2026-06-30 15:55:13,101103.773438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.5,39.5,994.5,15.2,0.115,72.000,253872,344900,250888,4146,3.93,67.73
2026-06-30 16:05:26,101716.554688,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.6,39.3,994.5,15.2,0.119,70.000,253872,344900,250888,4171,3.92,67.45
2026-06-30 16:15:39,102329.351562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.6,39.2,994.5,15.3,0.133,76.000,253872,344900,250888,4196,3.92,67.30
2026-06-30 16:25:51,102942.156250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.6,39.2,994.5,15.4,0.137,78.000,253872,344900,250888,4221,3.92,67.16
2026-06-30 16:36:04,103554.945312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.6,39.2,994.4,15.4,0.122,62.000,253872,344900,250888,4246,3.93,67.01
2026-06-30 16:46:16,104167.742188,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.6,39.1,994.3,15.4,0.180,96.000,253872,344900,250888,4271,3.92,66.87
2026-06-30 16:56:29,104780.523438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.6,39.1,994.3,15.4,0.173,92.000,253872,344900,250888,4296,3.93,66.58
2026-06-30 17:06:41,105393.304688,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.6,39.3,994.3,15.4,0.245,126.000,253872,344900,250888,4321,3.92,66.43
2026-06-30 17:16:54,106006.101562,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,114,0,0,2,0,0,,,,,Disabled,25.7,39.5,994.2,15.3,0.094,62.000,253872,344900,250888,4346,3.92,66.29
2026-06-30 17:19:22,106154.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,115,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:19:42,106173.617188,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,115,0,0,2,0,0,18.957,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 17:19:49,106180.820312,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,116,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:20:00,106192.429688,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,116,0,0,2,0,0,11.049,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 17:20:07,106199.609375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,117,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:20:20,106212.187500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,117,0,0,2,0,0,12.017,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 17:20:27,106219.382812,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,118,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:20:36,106227.718750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,118,0,0,2,0,0,7.781,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 17:20:43,106234.906250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,119,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:20:58,106249.656250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,119,0,0,2,0,0,14.184,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 17:21:05,106256.859375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,120,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:21:20,106272.398438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,120,0,0,2,0,0,14.976,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 17:21:27,106279.585938,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,121,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:21:40,106292.132812,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,121,0,0,2,0,0,11.973,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 17:21:47,106299.312500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,122,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:22:07,106319.468750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,122,0,0,2,0,0,19.596,542.000,0,1,,,,,,,,,,,,,,,,
2026-06-30 17:22:14,106326.648438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,123,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-30 17:22:35,106347.273438,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,123,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
