DateTime,ElapsedSeconds,ESP32_UID,MouseID,Sex,Strain,LibraryVer,Program,FR,Event,PelletCount,LeftCount,RightCount,CenterCount,BlockPelletCount,BlockPokeCount,RetrievalTime,PokeDuration,DispenseError,MotorTurns,Motion,Temperature,Humidity,Pressure,GasResistance,Lux,White,FreeHeap,HeapSize,MinFreeHeap,WakeCount,BatteryVoltage,BatteryPercent
2026-06-29 11:46:59,33.463001,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,Startup,0,0,0,0,0,0,,,,,0.0,24.1,40.8,1000.6,11.4,3.622,1678.000,253348,344900,251132,0,4.19,100.00
2026-06-29 11:56:50,625.054993,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,Status,0,0,0,0,0,0,,,,,Disabled,24.3,39.4,1000.6,12.6,17.244,5965.000,254304,344900,251132,25,4.19,100.00
2026-06-29 12:07:00,1235.376953,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,Status,0,0,0,0,0,0,,,,,Disabled,24.4,39.3,1000.5,12.9,17.208,5952.000,254304,344900,251132,50,4.18,100.00
2026-06-29 12:17:10,1845.699951,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,Status,0,0,0,0,0,0,,,,,Disabled,24.5,39.4,1000.5,13.1,17.240,5957.000,254304,344900,251132,75,4.18,100.00
2026-06-29 12:27:21,2456.033936,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,Status,0,0,0,0,0,0,,,,,Disabled,24.5,39.5,1000.4,13.2,17.269,5974.000,254304,344900,251132,100,4.18,100.00
2026-06-29 12:37:31,3066.354980,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,Status,0,0,0,0,0,0,,,,,Disabled,24.5,39.5,1000.3,13.3,17.312,5978.000,254304,344900,251132,125,4.19,99.88
2026-06-29 12:47:41,3676.677979,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,Status,0,0,0,0,0,0,,,,,Disabled,24.5,39.5,1000.3,13.4,17.266,5974.000,254212,344900,251132,150,4.18,99.56
2026-06-29 12:57:50,4285.884766,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,Status,0,0,0,0,0,0,,,,,Disabled,24.5,39.8,1000.3,13.4,0.245,128.000,254212,344900,251132,175,4.18,99.40
2026-06-29 12:57:57,4292.895996,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletDrop,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-29 12:58:15,4310.962891,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletTaken,1,0,0,0,0,0,17.747,0.000,0,3,,,,,,,,,,,,,,,,
2026-06-29 12:58:22,4317.921875,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletDrop,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-29 12:58:42,4338.234863,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletTaken,2,0,0,0,0,0,TimedOut,0.000,0,1,,,,,,,,,,,,,,,,
2026-06-29 12:59:03,4358.823242,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletDrop,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-29 12:59:09,4365.186035,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletTaken,3,0,0,0,0,0,6.043,0.000,0,1,,,,,,,,,,,,,,,,
2026-06-29 12:59:16,4372.145020,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletDrop,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-29 12:59:36,4392.458008,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletTaken,4,0,0,0,0,0,TimedOut,0.000,0,1,,,,,,,,,,,,,,,,
2026-06-29 13:00:22,4438.623047,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletDrop,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-06-29 13:00:43,4458.935059,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletTaken,5,0,0,0,0,0,TimedOut,0.000,0,1,,,,,,,,,,,,,,,,
2026-06-29 13:01:14,4490.271973,A0DB8AF16E20,mous,male,C57BL/6,1.1.1,Free_feeding,0,PelletDrop,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
